"Price","Duration","price_per_hour","Days_Left","Predicted_Price","Residuals"
7996,12.92,618.885448916409,15,11800.2752824796,-3804.27528247955
10349,15.25,678.622950819672,15,15373.7791466379,-5024.77914663787
11497,5.67,2027.68959435626,15,11150.7158115988,346.28418840119
12033,6.67,1804.04797601199,15,11047.788026857,985.211973142965
12033,10.17,1183.18584070796,15,11750.3691563506,282.630843649449
12033,16.5,729.272727272727,15,17413.0227509251,-5380.02275092508
15204,9.75,1559.38461538462,15,13646.8066132445,1557.19338675553
15508,8.92,1738.56502242152,15,13689.9415430704,1818.05845692961
17053,9.75,1749.02564102564,15,14891.8737593,2161.12624070004
17053,13.58,1255.74374079529,15,16882.6397297212,170.360270278761
19888,7.5,2651.73333333333,15,17746.426520213,2141.57347978704
1776,1.08,1644.44444444444,16,2351.58351376519,-575.583513765194
1776,1.17,1517.94871794872,16,1643.97281798702,132.027182012983
2080,1.25,1664,16,2712.08565012715,-632.085650127145
2353,1.25,1882.4,16,4145.96665651469,-1792.96665651469
2353,1.33,1769.17293233083,16,3511.81620554279,-1158.81620554279
2728,9.67,282.10961737332,16,5135.82323823875,-2407.82323823875
2737,5.42,504.981549815498,16,796.256655185524,1940.74334481448
3072,4,768,16,584.254743123012,2487.74525687699
3072,4.25,722.823529411765,16,628.995251531469,2443.00474846853
3072,7.67,400.521512385919,16,3182.51044520257,-110.51044520257
4452,13.08,340.366972477064,16,10174.2051676857,-5722.20516768571
4453,3.92,1135.9693877551,16,2890.88767712746,1562.11232287254
5441,4.83,1126.50103519669,16,4071.20775975228,1369.79224024772
5441,6.33,859.55766192733,16,4366.67034298976,1074.32965701024
5441,10.75,506.139534883721,16,8081.26264951286,-2640.26264951286
5441,12.42,438.083735909823,16,9914.61187235535,-4473.61187235535
5441,21.67,251.084448546377,16,21316.5287640045,-15875.5287640045
6461,23.83,271.128829206882,16,24397.3195350528,-17936.3195350528
6547,15.17,431.575477916941,16,13626.6404626157,-7079.64046261575
6776,17.17,394.641817122889,16,16114.8895765309,-9338.88957653092
8490,13.58,625.184094256259,16,12726.8236727689,-4236.82367276886
10979,6.67,1646.02698650675,16,9994.37217642762,984.627823572382
10979,12.33,890.429845904298,16,12761.5571643925,-1782.55716439246
10979,16.5,665.393939393939,16,16977.6870965199,-5998.68709651987
12927,7.25,1783.03448275862,16,11685.7922778599,1241.20772214014
2048,1.17,1750.42735042735,17,3154.33897746694,-1106.33897746694
2353,1.33,1769.17293233083,17,3495.86965667994,-1142.86965667994
4133,4,1033.25,17,2309.77768576335,1823.22231423665
4452,13.08,340.366972477064,17,10158.2586188229,-5706.25861882287
4892,9.92,493.145161290323,17,6846.74879671912,-1954.74879671912
4892,18.92,258.562367864693,17,17594.9198288975,-12702.9198288975
4892,23.33,209.68709815688,17,23295.3008641699,-18403.3008641699
5126,17.5,292.914285714286,17,15881.6331296943,-10755.6331296943
6314,16.67,378.76424715057,17,15312.0173577601,-8998.01735776009
6776,7,968,17,5977.48549764636,798.514502353642
6776,9.92,683.064516129032,17,8093.64328228964,-1317.64328228964
6776,15.83,428.048010107391,17,14488.6765955262,-7712.67659552621
6776,16.5,410.666666666667,17,15289.3568563908,-8513.35685639084
7196,8.5,846.588235294118,17,7228.41973540854,-32.41973540854
11580,7.17,1615.06276150628,17,10457.8166815543,1122.18331844566
1776,1.33,1335.33834586466,18,631.63018909993,1144.36981090007
2737,7.58,361.081794195251,18,2768.7972629332,-31.7972629332035
2738,14.42,189.875173370319,18,10983.8659254533,-8245.86592545326
3072,4.25,722.823529411765,18,597.102153805776,2474.89784619422
4452,5.92,752.027027027027,18,3068.99651434886,1383.00348565114
4452,12,371,18,8868.83401360356,-4416.83401360356
4452,13.08,340.366972477064,18,10142.31206996,-5690.31206996002
4453,3.92,1135.9693877551,18,2858.99457940177,1594.00542059823
4453,9.75,456.717948717949,18,6359.53111633544,-1906.53111633544
5441,12.42,438.083735909823,18,9882.71877462965,-4441.71877462965
5441,19.92,273.142570281124,18,19040.0644700906,-13599.0644700906
5441,25.25,215.485148514851,18,25938.9244262177,-20497.9244262177
5441,26.25,207.27619047619,18,27250.3959078118,-21809.3959078118
5250,4.67,1124.19700214133,18,3805.72915043679,1444.27084956321
5894,12.08,487.913907284768,18,9745.64863945386,-3851.64863945386
6455,8.92,723.654708520179,18,6978.82065889048,-523.820658890479
6461,12,538.416666666667,18,9967.98959275213,-3506.98959275213
6461,16.5,391.575757575758,18,15148.0710587179,-8687.07105871789
6314,7.92,797.222222222222,18,6096.45353430487,217.546465695134
1776,1,1776,19,3058.22797499878,-1282.22797499878
1776,1.25,1420.8,19,1067.54334441109,708.456655588914
1776,1.33,1335.33834586466,19,615.683640237084,1160.31635976292
2080,1.25,1664,19,2664.2460035386,-584.246003538605
2737,9.5,288.105263157895,19,4895.23503721133,-2158.23503721133
3072,8.42,364.845605700713,19,3924.46945000568,-852.469450005684
4452,13.08,340.366972477064,19,10126.3655210972,-5674.36552109717
5441,10.25,530.829268292683,19,7512.83746945764,-2071.83746945764
5441,18.92,287.579281183932,19,17753.5340611739,-12312.5340611739
5441,21.83,249.244159413651,19,21475.0655407738,-16034.0655407738
5441,26.25,207.27619047619,19,27234.4493589489,-21793.4493589489
5136,9.75,526.769230769231,19,6803.49849973646,-1667.49849973646
6461,13,497,19,11045.4929931237,-4584.4929931237
6461,17.17,376.295864880606,19,15946.6016127981,-9485.60161279813
6314,13.58,464.948453608247,19,11626.9746778675,-5312.97467786749
6606,7.83,843.67816091954,19,6262.62532096641,343.37467903359
7551,9.25,816.324324324324,19,8021.85714742149,-470.857147421487
1776,1.25,1420.8,20,1051.59679554824,724.403204451761
1776,1.33,1335.33834586466,20,599.737091374237,1176.26290862576
2091,1.5,1394,20,1216.98598592057,874.014014079429
3072,5.75,534.260869565217,20,1375.27153054501,1696.72846945499
3798,3.5,1085.14285714286,20,1919.95160111308,1878.04839888692
4054,12.92,313.777089783282,20,9717.38740514765,-5663.38740514765
4452,7.17,620.92050209205,20,3883.04615849486,568.953841505145
4452,13.4,332.238805970149,20,10493.9716710396,-6041.97167103956
4452,14.92,298.391420911528,20,12347.1074730151,-7895.10747301509
5441,4.83,1126.50103519669,20,4007.42156430089,1433.57843569911
5441,11.25,483.644444444444,20,8552.47067283051,-3111.47067283051
5441,21.67,251.084448546377,20,21252.7425685531,-15811.7425685531
5441,21.83,249.244159413651,20,21459.1189919109,-16018.1189919109
5441,24.33,223.633374434854,20,24704.3904357995,-19263.3904357995
5441,26.25,207.27619047619,20,27218.5028100861,-21777.5028100861
6461,9.25,698.486486486486,20,7232.25932791097,-771.259327910972
6461,9.92,651.310483870968,20,7837.32605451494,-1376.32605451494
6461,22.25,290.38202247191,20,22302.658998926,-15841.658998926
6855,9.42,727.707006369427,20,7656.21571691234,-801.215716912344
6734,7.92,850.252525252525,20,6412.72501660723,321.274983392774
6734,9.75,690.666666666667,20,7863.60241025527,-1129.60241025527
1776,1.17,1517.94871794872,21,1564.24007367278,211.759926327217
1933,1.5,1288.66666666667,21,509.485105527713,1423.51489447229
2091,1.5,1394,21,1201.03943705772,889.960562942276
2737,9.08,301.431718061674,21,4377.3813786776,-1640.3813786776
3072,4.42,695.022624434389,21,598.851047938565,2473.14895206144
4054,20.25,200.197530864198,21,18963.8831882727,-14909.8831882727
4452,5.92,752.027027027027,21,3021.15686776032,1430.84313223968
4452,12,371,21,8820.99436701502,-4368.99436701502
4452,14.92,298.391420911528,21,12331.1609241522,-7879.16092415224
4551,3.5,1300.28571428571,21,3316.50164802446,1234.49835197554
5441,12.42,438.083735909823,21,9834.87912804111,-4393.87912804111
5441,18.92,287.579281183932,21,17721.6409634482,-12280.6409634482
5441,21.83,249.244159413651,21,21443.1724430481,-16002.1724430481
5441,23.33,233.219031290184,21,23386.0109689174,-17945.0109689174
5661,9.25,612,21,6648.49533270121,-987.495332701213
5754,19.83,290.166414523449,21,18981.11000327,-13227.11000327
5894,21.58,273.123262279889,21,21258.6064261112,-15364.6064261112
6461,10.17,635.299901671583,21,8057.6054233792,-1596.6054233792
6734,19.42,346.755921730175,21,18792.8418846849,-12058.8418846849
10273,7.5,1369.73333333333,21,9233.9182426548,1039.0817573452
11367,9.42,1206.68789808917,21,10784.9651527542,582.034847245788
12232,9.17,1333.91494002181,21,11278.918581223,953.081418777023
12927,7.25,1783.03448275862,21,11606.0595335456,1320.94046645438
1776,1.17,1517.94871794872,22,1548.29352480994,227.706475190064
1776,1.25,1420.8,22,1019.70369782255,756.296302177454
1776,1.5,1184,22,-193.63884871622,1969.63884871622
2737,9.08,301.431718061674,22,4361.43482981475,-1624.43482981475
2737,9.5,288.105263157895,22,4847.39539062279,-2110.39539062279
3946,5.58,707.168458781362,22,2246.4717530405,1699.5282469595
5441,13.17,413.135914958238,22,10679.165289033,-5238.16528903301
5441,24.33,223.633374434854,22,24672.4973380738,-19231.4973380738
5661,9.25,612,22,6632.54878383837,-971.548783838365
6112,8.92,685.201793721973,22,6662.57611101516,-550.576111015162
6310,9.92,636.088709677419,22,7705.49608453811,-1395.49608453811
6461,5.67,1139.50617283951,22,5207.82010554252,1253.17989445748
6461,13,497,22,10997.6533465352,-4536.65334653516
6461,16.5,391.575757575758,22,15084.2848632665,-8623.2848632665
6625,15.25,434.426229508197,22,13658.9067821133,-7033.90678211335
6314,23.25,271.569892473118,22,23512.6234318737,-17198.6234318737
6734,19.42,346.755921730175,22,18776.895335822,-12042.895335822
1776,1,1776,23,2994.44177954739,-1218.44177954739
1776,1.08,1644.44444444444,23,2239.95767172527,-463.957671725267
1776,1.25,1420.8,23,1003.7571489597,772.242851040301
1776,1.25,1420.8,23,1003.7571489597,772.242851040301
3072,4,768,23,472.628901083085,2599.37109891692
3072,5.58,550.537634408602,23,1202.18287779064,1869.81712220936
4054,7.67,528.552803129074,23,3911.45985966398,142.540140336024
4452,12,371,23,8789.10126928933,-4337.10126928933
4452,13.08,340.366972477064,23,10062.5793256458,-5610.57932564578
4452,18.83,236.431226765799,23,17231.0579966873,-12779.0579966873
5441,4.83,1126.50103519669,23,3959.58191771235,1481.41808228765
5441,12.42,438.083735909823,23,9802.98603031542,-4361.98603031542
5441,19.92,273.142570281124,23,18960.3317257764,-13519.3317257764
5441,23.33,233.219031290184,23,23354.1178711917,-17913.1178711917
5441,24.33,223.633374434854,23,24656.550789211,-19215.550789211
6461,12,538.416666666667,23,9888.2568484379,-3427.2568484379
6461,12.08,534.850993377483,23,9974.07613434988,-3513.07613434988
6776,7,968,23,5881.80620446928,894.193795530722
6776,10.17,666.273352999017,23,8229.06508920971,-1453.06508920971
6776,13.58,498.969072164948,23,11786.5470848612,-5010.54708486119
6734,13.58,495.876288659794,23,11766.2417573662,-5032.24175736619
6734,15.67,429.7383535418,23,14185.6364271194,-7451.6364271194
6734,17.67,381.097906055461,23,16597.0259298446,-9863.02592984456
7154,9.75,733.74358974359,23,8098.57953021259,-944.579530212592
7551,9.25,816.324324324324,23,7958.0709519701,-407.070951970099
17725,14.83,1195.21240728254,23,18064.3636818921,-339.363681892053
1776,1.17,1517.94871794872,24,1516.40042708424,259.599572915757
1776,1.25,1420.8,24,987.810600096852,788.189399903148
2091,1.5,1394,24,1153.19979046918,937.800209530816
2737,9.08,301.431718061674,24,4329.54173208906,-1592.54173208906
5441,4.83,1126.50103519669,24,3943.6353688495,1497.3646311505
5441,18.92,287.579281183932,24,17673.8013168597,-12232.8013168597
5441,20.17,269.757064947942,24,19263.4996382425,-13822.4996382425
5441,21.83,249.244159413651,24,21395.3327964596,-15954.3327964596
5136,4.08,1258.82352941176,24,3788.35918170351,1347.64081829649
5136,9.75,526.769230769231,24,6723.76575542223,-1587.76575542223
6310,22.25,283.595505617978,24,22194.3166788575,-15884.3166788575
6310,23.83,264.792278640369,24,24228.1452233472,-17918.1452233472
6461,16.5,391.575757575758,24,15052.3917655408,-8591.39176554081
6625,7,946.428571428571,24,5724.23483093053,900.76516906947
6330,8.42,751.781472684086,24,6385.12127692567,-55.1212769256726
7230,12.83,563.522992985191,24,11170.3972874017,-3940.39728740165
12547,7.5,1672.93333333333,24,11176.704608597,1370.29539140305
13032,7.25,1797.51724137931,24,11653.3048343303,1378.69516566974
1776,1.25,1420.8,25,971.864051234005,804.135948765995
1776,1.33,1335.33834586466,25,520.004347060003,1255.99565294
2080,1.17,1777.77777777778,25,3206.33278754567,-1126.33278754567
2091,1.5,1394,25,1137.25324160634,953.746758393663
2737,7.58,361.081794195251,25,2657.17142089328,79.8285791067237
2737,9.08,301.431718061674,25,4313.59518322621,-1576.59518322621
2737,9.5,288.105263157895,25,4799.55574403425,-2062.55574403425
2738,14.42,189.875173370319,25,10872.2400834133,-8134.24008341334
3798,3.5,1085.14285714286,25,1840.21885679885,1957.78114320115
4452,13.08,340.366972477064,25,10030.6862279201,-5578.68622792009
4684,20.25,231.308641975309,25,19104.3535464378,-14420.3535464378
5040,4.67,1079.22912205567,25,3398.87167308399,1641.12832691601
5441,11.25,483.644444444444,25,8472.73792851628,-3031.73792851628
5441,13.17,413.135914958238,25,10631.3256424445,-5190.32564244447
5441,21.67,251.084448546377,25,21173.0098242388,-15732.0098242388
5441,21.83,249.244159413651,25,21379.3862475967,-15938.3862475967
5441,23.33,233.219031290184,25,23322.224773466,-17881.224773466
5441,26.25,207.27619047619,25,27138.7700657718,-21697.7700657718
5126,17.5,292.914285714286,25,15754.0607387916,-10628.0607387916
5136,4.83,1063.35403726708,25,3513.10420029043,1622.89579970957
5136,7.83,655.938697318008,25,4934.36337665553,201.636623344472
6461,5.67,1139.50617283951,25,5159.98045895398,1301.01954104602
6461,6.67,968.665667166417,25,5403.71253032635,1057.28746967365
6461,7,923,25,5554.47059169121,906.529408308793
6461,10.17,635.299901671583,25,7993.81922792781,-1532.81922792781
6314,8.75,721.6,25,6621.59255301479,-307.592553014792
6314,13.58,464.948453608247,25,11531.2953846904,-5217.29538469041
1776,1.17,1517.94871794872,26,1484.50732935855,291.492670641451
2737,7.58,361.081794195251,26,2641.22487203043,95.7751279695703
4452,13.08,340.366972477064,26,10014.7396790572,-5562.73967905724
5019,19.83,253.101361573374,26,18658.0307597531,-13639.0307597531
5441,9.25,588.216216216216,26,6412.61279064158,-971.612790641579
5441,10.75,506.139534883721,26,7921.79716088439,-2480.79716088439
5136,4.08,1258.82352941176,26,3756.46608397782,1379.53391602218
6455,8.92,723.654708520179,26,6851.2482679877,-396.248267987705
6461,7,923,26,5538.52404282836,922.475957171639
6461,10.08,640.972222222222,26,7892.23068751845,-1431.23068751845
6461,10.17,635.299901671583,26,7977.87267906496,-1516.87267906496
6461,13.58,475.773195876289,26,11586.4174820601,-5125.41748206009
6461,20.42,316.405484818805,26,19879.213195184,-13418.213195184
6314,13.58,464.948453608247,26,11515.3488358276,-5201.34883582756
6314,15.67,402.93554562859,26,13961.825914301,-7647.82591430098
6855,9.42,727.707006369427,26,7560.53642373526,-705.536423735263
7551,9.25,816.324324324324,26,7910.23130538156,-359.23130538156
1776,1.08,1644.44444444444,27,2176.17147627388,-400.17147627388
1776,1.08,1644.44444444444,27,2176.17147627388,-400.17147627388
1776,1.17,1517.94871794872,27,1468.5607804957,307.439219504298
1776,1.33,1335.33834586466,27,488.11124933431,1287.88875066569
1776,1.33,1335.33834586466,27,488.11124933431,1287.88875066569
2738,5.58,490.681003584229,27,745.414603376713,1992.58539662329
4054,12.92,313.777089783282,27,9605.76156310772,-5551.76156310772
4452,13.08,340.366972477064,27,9998.7931301944,-5546.7931301944
4452,18.83,236.431226765799,27,17167.2718012359,-12715.2718012359
5441,8,680.125,27,5293.37507257192,147.624927428084
5441,10.25,530.829268292683,27,7385.26507855486,-1944.26507855486
5441,10.75,506.139534883721,27,7905.85061202155,-2464.85061202155
5441,26.25,207.27619047619,27,27106.8769680462,-21665.8769680462
6461,15,430.733333333333,27,13213.5871154905,-6752.58711549051
6314,7.92,797.222222222222,27,5952.93459453925,361.065405460755
6776,12.33,549.553933495539,27,10348.1620850608,-3572.16208506076
6776,13,521.230769230769,27,11077.005033403,-4301.00503340297
6855,9.42,727.707006369427,27,7544.58987487242,-689.589874872417
1776,1.17,1517.94871794872,28,1452.61423163286,323.385768367144
2080,1.17,1777.77777777778,28,3158.49314095713,-1078.49314095713
2091,1.5,1394,28,1089.4135950178,1001.5864049822
2728,9.67,282.10961737332,28,4944.46465188459,-2216.46465188459
3072,4.25,722.823529411765,28,437.636665177308,2634.36333482269
3072,4.42,695.022624434389,28,487.225205898637,2584.77479410136
4452,10.33,430.977734753146,28,6822.98366635187,-2370.98366635187
5019,19.83,253.101361573374,28,18626.1376620274,-13607.1376620274
5441,4.83,1126.50103519669,28,3879.84917339811,1561.15082660189
5441,9.92,548.487903225806,28,7034.68340072367,-1593.68340072367
5441,10.25,530.829268292683,28,7369.31852969202,-1928.31852969202
5441,19.92,273.142570281124,28,18880.5989814622,-13439.5989814622
5136,4.08,1258.82352941176,28,3724.57298625212,1411.42701374788
5136,9.75,526.769230769231,28,6659.97955997084,-1523.97955997084
6461,15.25,423.672131147541,28,13492.622647452,-7031.62264745198
6461,23.83,271.128829206882,28,24205.9609486987,-17744.9609486987
6776,7,968,28,5802.07346015504,973.926539844955
6776,10.17,666.273352999017,28,8149.33234489548,-1373.33234489548
6776,16.5,410.666666666667,28,15113.9448188995,-8337.94481889952
6734,17.67,381.097906055461,28,16517.2931855303,-9783.29318553032
10002,9.75,1025.84615384615,28,9936.6138123808,65.3861876191986
12547,9.17,1368.26608505998,28,11392.8213766276,1154.17862337239
1776,1.17,1517.94871794872,29,1436.66768277001,339.332317229991
1776,1.08,1644.44444444444,29,2144.27837854819,-368.278378548187
1776,1.33,1335.33834586466,29,456.218151608616,1319.78184839138
2737,7.58,361.081794195251,29,2593.38522544189,143.614774558111
2738,7.67,356.975228161669,29,2689.30700482116,48.692995178842
3072,4,768,29,376.949607906004,2695.050392094
4452,5.92,752.027027027027,29,2893.58447685754,1558.41552314246
4452,18.83,236.431226765799,29,17135.3787035102,-12683.3787035102
5441,12.42,438.083735909823,29,9707.30673713834,-4266.30673713834
5441,18.92,287.579281183932,29,17594.0685725454,-12153.0685725454
5441,21.67,251.084448546377,29,21109.2236287874,-15668.2236287874
5441,23.33,233.219031290184,29,23258.4385780146,-17817.4385780146
5441,26.25,207.27619047619,29,27074.9838703205,-21633.9838703205
5500,4.67,1177.73019271949,29,3981.78334546079,1518.21665453921
6314,12.08,522.682119205298,29,9798.503445822,-3484.503445822
6776,13,521.230769230769,29,11045.1119356773,-4269.11193567728
6734,7.92,850.252525252525,29,6269.2060768416,464.793923158395
6734,13.58,495.876288659794,29,11670.5624641891,-4936.56246418911
6734,23.25,289.634408602151,29,23519.598169353,-16785.598169353
11367,9.42,1206.68789808917,29,10657.3927618514,709.607238148561
1776,1.25,1420.8,30,892.131306919772,883.868693080228
1776,1.33,1335.33834586466,30,440.271602745769,1335.72839725423
3072,5.58,550.537634408602,30,1090.55703575071,1981.44296424929
3072,7.67,400.521512385919,30,2959.25876112272,112.741238877285
3072,8.42,364.845605700713,30,3749.05741251437,-677.057412514369
4452,5.92,752.027027027027,30,2877.6379279947,1574.3620720053
4452,14.92,298.391420911528,30,12187.6419843866,-7735.64198438662
5441,20.17,269.757064947942,30,19167.8203450654,-13726.8203450654
5441,23.33,233.219031290184,30,23242.4920291518,-17801.4920291518
5136,7.83,655.938697318008,30,4854.63063234129,281.369367658706
5136,8.42,609.976247030879,30,5358.43548342518,-222.435483425184
5136,9.75,526.769230769231,30,6628.08646224515,-1492.08646224515
6314,15.67,402.93554562859,30,13898.0397188496,-7584.0397188496
6314,16.67,378.76424715057,30,15104.7122225431,-8790.71222254308
6314,19.42,325.128733264676,30,18507.3320348357,-12193.3320348357
6776,15,451.733333333333,30,13303.6206425931,-6527.62064259308
7091,18.17,390.258668134287,30,17228.2272995531,-10137.2272995531
7190,8.92,806.053811659193,30,7328.44425630188,-138.444256301882
7196,12,599.666666666667,30,10178.7610963304,-2982.76109633037
7196,15.83,454.579911560328,30,14455.5637201843,-7259.56372018426
7196,16.5,436.121212121212,30,15249.1707195873,-8053.1707195873
7230,12.83,563.522992985191,30,11074.7179942246,-3844.71799422457
12927,7.25,1783.03448275862,30,11462.54059378,1464.45940622
1776,1,1776,31,2866.86938864462,-1090.86938864462
1755,4,438.75,31,-1816.59789161959,3571.59789161959
1755,5.42,323.80073800738,31,-632.464127086554,2387.46412708655
1776,1,1776,31,2866.86938864462,-1090.86938864462
1776,1.25,1420.8,31,876.184758056925,899.815241943075
1776,1.25,1420.8,31,876.184758056925,899.815241943075
5441,8,680.125,31,5229.58887712053,211.411122879471
5441,9.25,588.216216216216,31,6332.88004632734,-891.880046327345
5441,9.92,548.487903225806,31,6986.84375413513,-1545.84375413513
5441,10.25,530.829268292683,31,7321.47888310348,-1880.47888310348
5441,10.75,506.139534883721,31,7842.06441657016,-2401.06441657016
5441,21.83,249.244159413651,31,21283.7069544196,-15842.7069544196
5441,23.33,233.219031290184,31,23226.5454802889,-17785.5454802889
5441,25.25,215.485148514851,31,25731.6192910007,-20290.6192910007
6461,12.08,534.850993377483,31,9846.50374344711,-3385.50374344711
6461,20.42,316.405484818805,31,19799.4804508698,-13338.4804508698
6314,23.25,271.569892473118,31,23369.104492108,-17055.104492108
6776,6.67,1015.89205397301,31,5618.09284814877,1157.90715185123
6776,13,521.230769230769,31,11013.2188379516,-4237.21883795159
6776,16.5,410.666666666667,31,15066.105172311,-8290.10517231098
6734,12.83,524.863600935308,31,10804.9574894148,-4070.95748941476
7170,9.42,761.146496815287,31,7700.3469496298,-530.346949629803
10002,9.75,1025.84615384615,31,9888.77416579226,113.225834207738
1755,4,438.75,32,-1832.54444048243,3587.54444048243
1755,4.25,412.941176470588,32,-1660.64779079163,3415.64779079163
1755,5.58,314.516129032258,32,-490.90910986021,2245.90910986021
1776,1.08,1644.44444444444,32,2096.43873195965,-320.438731959646
1776,1.25,1420.8,32,860.238209194078,915.761790805922
1776,1.33,1335.33834586466,32,408.378505020076,1367.62149497992
1776,1.5,1184,32,-353.104337344687,2129.10433734469
2091,3.92,533.418367346939,32,-1320.23908060618,3411.23908060618
2738,14.42,189.875173370319,32,10760.6142413734,-8022.61424137341
5441,9.25,588.216216216216,32,6316.9334974645,-875.933497464498
5441,10.75,506.139534883721,32,7826.11786770731,-2385.11786770731
5441,21.67,251.084448546377,32,21061.3839821989,-15620.3839821989
5126,17.5,292.914285714286,32,15642.4348967516,-10516.4348967516
5859,14.83,395.077545515846,32,12667.6479434278,-6808.64794342782
5894,12.08,487.913907284768,32,9522.396955374,-3628.396955374
6461,5.67,1139.50617283951,32,5048.35461691405,1412.64538308595
6461,8.5,760.117647058824,32,6421.50843432598,39.4915656740241
6461,13,497,32,10838.1878579067,-4377.18785790669
6461,23.83,271.128829206882,32,24142.1747532473,-17681.1747532473
6314,8.75,721.6,32,6509.96671097486,-195.966710974864
6314,15.42,409.4682230869,32,13567.6945697495,-7253.69456974947
6855,9.42,727.707006369427,32,7464.85713055818,-609.857130558183
9779,9.42,1038.11040339703,32,9502.77624830565,276.223751694348
10002,9.75,1025.84615384615,32,9872.82761692941,129.172383070587
10576,7.5,1410.13333333333,32,9323.74792978829,1252.25207021171
1776,1.17,1517.94871794872,33,1372.88148731862,403.118512681378
1755,3.5,501.428571428571,33,-2119.66501506906,3874.66501506906
1755,9.5,184.736842105263,33,3993.32943551408,-2238.32943551408
1776,1.17,1517.94871794872,33,1372.88148731862,403.118512681378
1776,1.33,1335.33834586466,33,392.431956157229,1383.56804384277
2738,5.58,490.681003584229,33,649.735310199633,2088.26468980037
3374,9.75,346.051282051282,33,5393.76314267133,-2019.76314267133
4054,20.25,200.197530864198,33,18772.5246019186,-14718.5246019186
5441,4.83,1126.50103519669,33,3800.11642908388,1640.88357091612
5441,21.67,251.084448546377,33,21045.4374333361,-15604.4374333361
5441,25.25,215.485148514851,33,25699.726193275,-20258.726193275
5424,13.4,404.776119402985,33,10762.9022317279,-5338.90223172787
5894,19.42,303.501544799176,33,18317.5014781637,-12423.5014781637
6461,7,923,33,5426.89820078843,1034.10179921157
6461,10.08,640.972222222222,33,7780.60484547852,-1319.60484547852
6461,14.25,453.40350877193,33,12242.721483153,-5781.72148315302
6461,17.17,376.295864880606,33,15723.3499287183,-9262.34992871828
6256,10.33,605.614714424008,33,7889.81066637342,-1633.81066637342
6314,8.75,721.6,33,6494.02016211202,-180.020162112018
6314,13.58,464.948453608247,33,11403.7229937876,-5089.72299378763
9935,7.5,1324.66666666667,33,8746.67944863337,1188.32055136663
1755,5.42,323.80073800738,34,-680.303773675094,2435.30377367509
1755,8.42,208.432304038005,34,2658.35701193239,-903.357011932389
1776,1.25,1420.8,34,828.345111468385,947.654888531615
1776,1.33,1335.33834586466,34,376.485407294382,1399.51459270562
2091,3.92,533.418367346939,34,-1352.13217833188,3443.13217833188
3374,4.08,826.960784313726,34,793.546680426407,2580.45331957359
3374,7.83,430.906768837803,34,3313.42223872816,60.5777612718357
5441,6.33,859.55766192733,34,4079.63246345852,1361.36753654148
5441,9.92,548.487903225806,34,6939.00410754659,-1498.00410754659
5441,21.83,249.244159413651,34,21235.8673078311,-15794.8673078311
5894,19.42,303.501544799176,34,18301.5549293008,-12407.5549293008
6461,9.25,698.486486486486,34,7009.00764383112,-548.007643831118
6461,23.83,271.128829206882,34,24110.2816555216,-17649.2816555216
6770,8.92,758.968609865471,34,6955.52538441303,-185.52538441303
6776,13,521.230769230769,34,10965.379191363,-4189.37919136304
6734,17.67,381.097906055461,34,16421.6138923532,-9687.61389235325
8645,13.08,660.932721712538,34,11991.8062035718,-3346.80620357176
1776,1,1776,35,2803.08319319323,-1027.08319319323
1776,1,1776,35,2803.08319319323,-1027.08319319323
1776,1.25,1420.8,35,812.398562605538,963.601437394462
1776,1.5,1184,35,-400.943983933228,2176.94398393323
2526,9.08,278.193832599119,35,4001.5639318076,-1475.5639318076
2526,9.5,265.894736842105,35,4494.26950528636,-1968.26950528636
2632,5.42,485.608856088561,35,366.082952168641,2265.91704783136
2738,14.42,189.875173370319,35,10712.7745947849,-7974.77459478487
2861,5.58,512.724014336918,35,762.563157720624,2098.43684227938
5441,6.33,859.55766192733,35,4063.68591459568,1377.31408540432
5441,8,680.125,35,5165.80268166914,275.197318330858
5441,20.17,269.757064947942,35,19088.0876007511,-13647.0876007511
5441,23.33,233.219031290184,35,23162.7592848375,-17721.7592848375
5441,26.25,207.27619047619,35,26979.3045771434,-21538.3045771434
5136,4.83,1063.35403726708,35,3353.63871166196,1782.36128833804
6461,9.25,698.486486486486,35,6993.06109496827,-532.06109496827
6461,9.92,651.310483870968,35,7598.12782157224,-1137.12782157224
6461,20.42,316.405484818805,35,19735.6942554184,-13274.6942554184
6314,21.58,292.585727525487,35,21163.1334016153,-14849.1334016153
6314,23.25,271.569892473118,35,23305.3182966566,-16991.3182966566
6734,8.75,769.6,35,6777.26574710886,-43.2657471088605
11271,7.5,1502.8,35,9884.3010179002,1386.6989820998
1776,1.17,1517.94871794872,36,1325.04184073008,450.958159269918
1776,1.33,1335.33834586466,36,344.592309568689,1431.40769043131
2526,3.5,721.714285714286,36,-721.243207020244,3247.24320702024
2526,9.08,278.193832599119,36,3985.61738294475,-1459.61738294475
2861,5.75,497.565217391304,36,879.205509411723,1981.79449058828
5441,4.83,1126.50103519669,36,3752.27678249534,1688.72321750466
5441,8,680.125,36,5149.8561328063,291.143867193705
5441,12.42,438.083735909823,36,9595.68089509841,-4154.68089509841
5441,13.17,413.135914958238,36,10455.9136049532,-5014.91360495315
5441,23.33,233.219031290184,36,23146.8127359747,-17705.8127359747
5441,24.33,223.633374434854,36,24449.245653994,-19008.245653994
5500,4.67,1177.73019271949,36,3870.15750342086,1629.84249657914
